Pool Price

""

Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
"10/04/2005 06","28.90","73.06","6948.0"
"10/04/2005 07","167.90","73.28","7342.0"
"10/04/2005 08","47.72","73.33","7738.0"
"10/04/2005 09","76.11","73.36","7761.0"
"10/04/2005 10","101.17","73.36","7830.0"
"10/04/2005 11","98.91","73.24","7878.0"
"10/04/2005 12","317.02","73.43","7833.0"
"10/04/2005 13","130.88","73.48","7840.0"
"10/04/2005 14","73.68","73.42","7861.0"
"10/04/2005 15","49.98","73.32","7848.0"
"10/04/2005 16","10.95","73.19","7915.0"
"10/04/2005 17","10.95","73.04","7952.0"
"10/04/2005 18","54.78","73.02","7888.0"
"10/04/2005 19","30.66","72.97","7770.0"
"10/04/2005 20","124.34","73.05","7998.0"
"10/04/2005 21","96.61","73.08","8002.0"
"10/04/2005 22","57.69","73.07","7822.0"
"10/04/2005 23","32.76","73.03","7507.0"
"10/04/2005 24","23.33","73.03","7192.0"
"10/05/2005 01","11.31","73.03","6971.0"
"10/05/2005 02","10.87","73.03","6852.0"
"10/05/2005 03","10.78","72.97","6802.0"
"10/05/2005 04","10.78","72.95","6797.0"
"10/05/2005 05","10.78","72.95","6837.0"
"10/05/2005 06","11.17","72.95","6985.0"
"10/05/2005 07","47.79","73.01","7441.0"
"10/05/2005 08","112.12","73.15","7927.0"
"10/05/2005 09","112.12","73.29","8008.0"
"10/05/2005 10","109.26","73.33","8058.0"
"10/05/2005 11","85.86","73.35","8083.0"
"10/05/2005 12","96.53","73.33","8132.0"
"10/05/2005 13","173.18","73.42","8104.0"
"10/05/2005 14","170.49","73.56","8014.0"
"10/05/2005 15","85.53","73.57","8028.0"
"10/05/2005 16","112.12","73.60","8063.0"
"10/05/2005 17","215.92","73.73","8095.0"
"10/05/2005 18","112.12","73.72","8099.0"
"10/05/2005 19","107.72","73.76","8098.0"
"10/05/2005 20","251.18","74.02","8119.0"
"10/05/2005 21","98.91","74.01","8176.0"
"10/05/2005 22","103.02","74.03","7726.0"
"10/05/2005 23","58.22","74.04","7639.0"
"10/05/2005 24","30.58","74.06","7255.0"
"10/06/2005 01","10.92","74.06","7031.0"
"10/06/2005 02","10.93","74.05","6874.0"
"10/06/2005 03","10.92","73.98","6783.0"
"10/06/2005 04","10.92","73.97","6737.0"
"10/06/2005 05","11.18","73.92","6776.0"
"10/06/2005 06","51.82","73.95","6952.0"
"10/06/2005 07","245.70","74.20","7353.0"
"10/06/2005 08","74.47","74.21","7768.0"
"10/06/2005 09","27.02","74.14","7888.0"
"10/06/2005 10","81.81","74.14","7939.0"
"10/06/2005 11","337.26","74.46","7898.0"
"10/06/2005 12","78.27","74.40","7947.0"
"10/06/2005 13","168.64","74.47","7963.0"
"10/06/2005 14","72.00","74.37","7912.0"
"10/06/2005 15","95.32","74.26","7875.0"
"10/06/2005 16","98.91","74.11","7867.0"
"10/06/2005 17","279.55","74.16","7981.0"
"10/06/2005 18","116.16","74.18","8055.0"
"10/06/2005 19","337.74","74.52","8014.0"
"10/06/2005 20","408.34","74.98","8173.0"
"10/06/2005 21","290.85","75.23","8131.0"
"10/06/2005 22","98.91","75.11","8012.0"
"10/06/2005 23","76.74","75.12","7673.0"
"10/06/2005 24","68.36","75.12","7268.0"
"10/07/2005 01","21.57","75.14","7016.0"
"10/07/2005 02","27.20","75.16","6894.0"
"10/07/2005 03","26.49","75.18","6812.0"
"10/07/2005 04","26.47","75.16","6782.0"
"10/07/2005 05","16.13","75.17","6821.0"
"10/07/2005 06","67.51","75.16","6939.0"
"10/07/2005 07","48.03","75.22","7376.0"
"10/07/2005 08","85.29","75.29","7845.0"
"10/07/2005 09","195.46","75.47","7970.0"
"10/07/2005 10","82.77","75.47","8073.0"
"10/07/2005 11","154.19","75.53","8111.0"
"10/07/2005 12","206.38","75.70","8166.0"
"10/07/2005 13","173.43","75.82","8070.0"
"10/07/2005 14","108.39","75.79","8148.0"
"10/07/2005 15","101.04","75.75","8142.0"
"10/07/2005 16","81.76","75.68","8146.0"
"10/07/2005 17","97.43","75.64","8126.0"
"10/07/2005 18","52.10","75.54","8030.0"
"10/07/2005 19","44.44","75.47","7953.0"
"10/07/2005 20","148.75","75.57","8043.0"
"10/07/2005 21","108.70","75.61","8037.0"
"10/07/2005 22","137.03","75.67","7857.0"
"10/07/2005 23","43.85","75.64","7538.0"
"10/07/2005 24","55.92","75.65","7266.0"
"10/08/2005 01","10.94","75.57","7038.0"
"10/08/2005 02","10.92","75.50","6890.0"
"10/08/2005 03","10.92","75.48","6846.0"
"10/08/2005 04","10.94","75.43","6830.0"
"10/08/2005 05","10.94","75.41","6815.0"
"10/08/2005 06","10.95","75.34","6862.0"
"10/08/2005 07","10.95","75.24","7005.0"
"10/08/2005 08","53.53","75.20","7178.0"
"10/08/2005 09","69.66","75.17","7332.0"
"10/08/2005 10","93.16","75.17","7508.0"
"10/08/2005 11","95.95","75.19","7637.0"
"10/08/2005 12","85.95","75.14","7639.0"
"10/08/2005 13","82.00","75.08","7616.0"
"10/08/2005 14","82.00","75.03","7551.0"
"10/08/2005 15","85.74","74.79","7529.0"
"10/08/2005 16","96.49","74.68","7522.0"
"10/08/2005 17","98.91","74.59","7551.0"
"10/08/2005 18","98.76","74.55","7568.0"
"10/08/2005 19","90.29","74.56","7505.0"
"10/08/2005 20","89.56","74.60","7699.0"
"10/08/2005 21","76.93","74.59","7651.0"
"10/08/2005 22","94.10","74.58","7551.0"
"10/08/2005 23","53.53","74.57","7352.0"
"10/08/2005 24","64.50","74.57","7131.0"
"10/09/2005 01","27.45","74.53","6971.0"
"10/09/2005 02","21.46","74.47","6858.0"
"10/09/2005 03","34.91","74.42","6801.0"
"10/09/2005 04","34.91","74.38","6785.0"
"10/09/2005 05","34.14","74.35","6752.0"
"10/09/2005 06","11.85","74.28","6741.0"
"10/09/2005 07","46.21","74.23","6868.0"
"10/09/2005 08","11.85","74.13","6996.0"
"10/09/2005 09","88.85","74.09","7101.0"
"10/09/2005 10","128.48","74.13","7248.0"
"10/09/2005 11","177.87","74.22","7378.0"
"10/09/2005 12","103.76","74.19","7478.0"
"10/09/2005 13","83.06","74.17","7549.0"
"10/09/2005 14","138.29","74.23","7564.0"
"10/09/2005 15","295.18","74.51","7447.0"
"10/09/2005 16","22.33","74.37","7474.0"
"10/09/2005 17","31.50","74.26","7511.0"
"10/09/2005 18","28.80","74.15","7452.0"
"10/09/2005 19","11.03","74.04","7313.0"
"10/09/2005 20","44.11","73.98","7538.0"
"10/09/2005 21","26.38","73.89","7564.0"
"10/09/2005 22","10.97","73.79","7457.0"
"10/09/2005 23","15.48","73.70","7349.0"
"10/09/2005 24","37.24","73.66","7145.0"
"10/10/2005 01","13.25","73.60","6902.0"
"10/10/2005 02","10.80","73.55","6755.0"
"10/10/2005 03","9.83","73.49","6675.0"
"10/10/2005 04","9.51","73.42","6641.0"
"10/10/2005 05","10.68","73.36","6662.0"
"10/10/2005 06","39.58","73.33","6740.0"
"10/10/2005 07","37.70","73.31","6866.0"
"10/10/2005 08","10.03","73.24","6969.0"
"10/10/2005 09","14.92","73.08","7091.0"
"10/10/2005 10","58.70","73.05","7313.0"
"10/10/2005 11","73.26","73.02","7500.0"
"10/10/2005 12","169.15","73.16","7602.0"
"10/10/2005 13","87.45","73.17","7673.0"
"10/10/2005 14","105.79","73.23","7669.0"
"10/10/2005 15","100.63","73.21","7644.0"
"10/10/2005 16","155.26","73.31","7654.0"
"10/10/2005 17","131.97","73.33","7728.0"
"10/10/2005 18","93.21","73.29","7720.0"
"10/10/2005 19","224.24","73.52","7683.0"
"10/10/2005 20","459.58","74.06","7777.0"
"10/10/2005 21","225.13","74.21","7716.0"
"10/10/2005 22","56.92","74.15","7649.0"
"10/10/2005 23","25.67","74.11","7383.0"
"10/10/2005 24","19.77","74.10","7106.0"
"10/11/2005 01","9.74","74.09","6921.0"
"10/11/2005 02","15.05","74.04","6791.0"
"10/11/2005 03","10.95","74.01","6732.0"
"10/11/2005 04","10.92","74.01","6687.0"
"10/11/2005 05","10.92","74.01","6690.0"
"10/11/2005 06","11.04","74.01","6814.0"
"10/11/2005 07","114.66","74.14","7230.0"
"10/11/2005 08","82.32","74.20","7659.0"
"10/11/2005 09","244.07","74.49","7756.0"
"10/11/2005 10","185.46","74.64","7869.0"
"10/11/2005 11","455.70","75.15","7929.0"
"10/11/2005 12","118.13","75.22","7902.0"
"10/11/2005 13","107.70","75.31","7922.0"
"10/11/2005 14","322.72","75.64","7930.0"
"10/11/2005 15","58.96","75.62","7929.0"
"10/11/2005 16","71.23","75.62","7987.0"
"10/11/2005 17","105.00","75.67","8030.0"
"10/11/2005 18","89.93","75.70","7996.0"
"10/11/2005 19","46.08","75.69","7905.0"
"10/11/2005 20","258.04","75.98","8154.0"
"10/11/2005 21","88.79","76.02","8146.0"
"10/11/2005 22","30.85","75.98","7958.0"
"10/11/2005 23","20.62","75.98","7619.0"
"10/11/2005 24","75.29","76.07","7269.0"
"10/12/2005 01","49.49","76.13","7039.0"
"10/12/2005 02","11.85","76.12","6896.0"
"10/12/2005 03","10.79","76.12","6825.0"
"10/12/2005 04","10.78","76.12","6834.0"
"10/12/2005 05","10.78","76.12","6863.0"
"10/12/2005 06","33.43","76.15","7023.0"
"10/12/2005 07","27.30","76.13","7415.0"
"10/12/2005 08","77.01","76.16","7886.0"
"10/12/2005 09","74.74","76.15","7941.0"
"10/12/2005 10","91.35","76.11","8013.0"
"10/12/2005 11","98.91","76.07","8059.0"
"10/12/2005 12","85.72","76.03","8062.0"
"10/12/2005 13","74.74","76.04","8024.0"
"10/12/2005 14","78.31","76.05","8018.0"
"10/12/2005 15","80.33","76.03","8037.0"
"10/12/2005 16","81.00","76.03","8077.0"
"10/12/2005 17","96.82","76.04","8144.0"
"10/12/2005 18","119.83","76.06","8152.0"
"10/12/2005 19","74.74","76.08","8124.0"
"10/12/2005 20","108.14","76.15","8308.0"
"10/12/2005 21","113.90","76.14","8224.0"
"10/12/2005 22","83.15","76.16","8003.0"
"10/12/2005 23","37.99","76.18","7622.0"
"10/12/2005 24","54.74","76.24","7294.0"
"10/13/2005 01","20.67","76.25","7040.0"
"10/13/2005 02","10.79","76.26","6912.0"
"10/13/2005 03","10.78","76.26","6845.0"
"10/13/2005 04","10.78","76.27","6816.0"
"10/13/2005 05","10.78","76.27","6820.0"
"10/13/2005 06","36.85","76.30","6987.0"
"10/13/2005 07","26.41","76.24","7402.0"
"10/13/2005 08","28.08","76.21","7916.0"
"10/13/2005 09","62.43","76.22","7986.0"
"10/13/2005 10","76.76","76.24","8007.0"
"10/13/2005 11","77.37","76.23","7965.0"
"10/13/2005 12","77.77","76.25","8024.0"
"10/13/2005 13","77.23","76.27","8074.0"
"10/13/2005 14","81.50","76.26","8090.0"
"10/13/2005 15","77.37","76.28","8093.0"
"10/13/2005 16","31.50","76.24","8120.0"
"10/13/2005 17","51.82","76.22","8163.0"
"10/13/2005 18","60.57","76.19","8122.0"
"10/13/2005 19","41.31","76.16","8058.0"
"10/13/2005 20","31.50","76.12","8273.0"
"10/13/2005 21","71.23","76.14","8255.0"
"10/13/2005 22","96.60","76.19","8050.0"
"10/13/2005 23","32.18","76.19","7722.0"
"10/13/2005 24","17.00","76.20","7347.0"
"10/14/2005 01","10.95","76.21","7094.0"
"10/14/2005 02","10.95","76.21","6958.0"
"10/14/2005 03","10.94","76.22","6854.0"
"10/14/2005 04","10.92","76.22","6825.0"
"10/14/2005 05","10.92","76.23","6878.0"
"10/14/2005 06","10.95","76.23","7035.0"
"10/14/2005 07","66.18","76.31","7419.0"
"10/14/2005 08","78.55","76.36","7943.0"
"10/14/2005 09","98.91","76.41","7992.0"
"10/14/2005 10","98.91","76.44","8027.0"
"10/14/2005 11","184.30","76.58","8059.0"
"10/14/2005 12","171.38","76.70","8060.0"
"10/14/2005 13","246.64","76.93","7988.0"
"10/14/2005 14","65.14","76.83","7990.0"
"10/14/2005 15","187.25","76.95","7966.0"
"10/14/2005 16","428.85","77.43","7925.0"
"10/14/2005 17","160.19","77.54","7931.0"
"10/14/2005 18","88.15","77.55","7906.0"
"10/14/2005 19","125.39","77.64","7899.0"
"10/14/2005 20","163.13","77.77","8017.0"
"10/14/2005 21","187.21","77.81","7947.0"
"10/14/2005 22","267.01","78.08","7700.0"
"10/14/2005 23","109.96","78.15","7468.0"
"10/14/2005 24","533.52","78.86","7142.0"
"10/15/2005 01","172.08","79.08","6911.0"
"10/15/2005 02","440.42","79.69","6700.0"
"10/15/2005 03","98.10","79.81","6682.0"
"10/15/2005 04","128.75","79.98","6670.0"
"10/15/2005 05","74.06","80.07","6646.0"
"10/15/2005 06","307.48","80.49","6680.0"
"10/15/2005 07","111.11","80.51","6866.0"
"10/15/2005 08","71.71","80.39","7120.0"
"10/15/2005 09","112.97","80.44","7361.0"
"10/15/2005 10","97.00","80.45","7542.0"
"10/15/2005 11","230.92","80.63","7645.0"
"10/15/2005 12","177.48","80.76","7711.0"
"10/15/2005 13","136.12","80.84","7691.0"
"10/15/2005 14","76.60","80.83","7619.0"
"10/15/2005 15","104.19","80.86","7579.0"
"10/15/2005 16","59.41","80.73","7602.0"
"10/15/2005 17","147.04","80.79","7639.0"
"10/15/2005 18","137.47","80.87","7668.0"
"10/15/2005 19","96.69","80.91","7670.0"
"10/15/2005 20","258.06","81.15","7754.0"
"10/15/2005 21","118.79","80.97","7702.0"
"10/15/2005 22","73.51","80.79","7553.0"
"10/15/2005 23","83.46","80.80","7348.0"
"10/15/2005 24","102.77","80.87","7119.0"
"10/16/2005 01","82.46","80.97","6932.0"
"10/16/2005 02","73.47","81.06","6793.0"
"10/16/2005 03","71.71","81.15","6731.0"
"10/16/2005 04","71.71","81.24","6678.0"
"10/16/2005 05","71.71","81.33","6649.0"
"10/16/2005 06","71.71","81.41","6690.0"
"10/16/2005 07","90.27","81.35","6783.0"
"10/16/2005 08","74.20","81.25","6933.0"
"10/16/2005 09","87.56","80.94","7087.0"
"10/16/2005 10","173.74","81.00","7271.0"
"10/16/2005 11","162.68","80.80","7423.0"
"10/16/2005 12","107.61","80.63","7591.0"
"10/16/2005 13","98.86","80.57","7638.0"
"10/16/2005 14","90.18","80.35","7613.0"
"10/16/2005 15","249.18","80.54","7546.0"
"10/16/2005 16","121.98","80.56","7577.0"
"10/16/2005 17","376.08","80.96","7604.0"
"10/16/2005 18","232.91","81.18","7657.0"
"10/16/2005 19","192.15","81.34","7773.0"
"10/16/2005 20","277.11","81.63","7950.0"
"10/16/2005 21","320.19","81.94","7868.0"
"10/16/2005 22","220.18","82.13","7728.0"
"10/16/2005 23","88.35","82.16","7444.0"
"10/16/2005 24","106.60","82.23","7145.0"
"10/17/2005 01","70.94","82.26","6925.0"
"10/17/2005 02","68.68","82.31","6860.0"
"10/17/2005 03","68.68","82.35","6793.0"
"10/17/2005 04","68.68","82.38","6768.0"
"10/17/2005 05","79.03","82.48","6821.0"
"10/17/2005 06","136.36","82.66","6940.0"
"10/17/2005 07","295.83","83.06","7357.0"
"10/17/2005 08","453.95","83.67","7867.0"
"10/17/2005 09","86.41","83.77","7996.0"
"10/17/2005 10","372.73","84.21","7989.0"
"10/17/2005 11","127.62","84.31","8081.0"
"10/17/2005 12","215.81","84.54","8098.0"
"10/17/2005 13","137.73","84.65","8050.0"
"10/17/2005 14","136.36","84.79","8049.0"
"10/17/2005 15","139.25","84.91","8049.0"
"10/17/2005 16","136.44","85.05","8053.0"
"10/17/2005 17","148.96","85.24","8138.0"
"10/17/2005 18","236.71","85.55","8141.0"
"10/17/2005 19","165.66","85.77","8193.0"
"10/17/2005 20","277.11","86.14","8195.0"
"10/17/2005 21","156.93","86.34","8084.0"
"10/17/2005 22","114.97","86.46","7909.0"
"10/17/2005 23","68.68","86.54","7520.0"
"10/17/2005 24","98.34","86.67","7192.0"
"10/18/2005 01","128.98","86.83","6982.0"
"10/18/2005 02","87.64","86.95","6880.0"
"10/18/2005 03","77.74","87.04","6808.0"
"10/18/2005 04","75.75","87.14","6771.0"
"10/18/2005 05","75.99","87.23","6798.0"
"10/18/2005 06","76.36","87.33","6939.0"
"10/18/2005 07","136.81","87.51","7352.0"
"10/18/2005 08","105.64","87.65","7893.0"
"10/18/2005 09","103.64","87.78","7967.0"
"10/18/2005 10","106.57","87.92","7958.0"
"10/18/2005 11","96.53","88.04","7977.0"
"10/18/2005 12","82.50","88.12","8033.0"
"10/18/2005 13","135.63","88.29","7988.0"
"10/18/2005 14","96.17","88.41","7956.0"
"10/18/2005 15","130.46","88.58","7973.0"
"10/18/2005 16","214.17","88.86","7963.0"
"10/18/2005 17","175.19","89.09","7973.0"
"10/18/2005 18","110.79","89.23","8031.0"
"10/18/2005 19","114.06","89.37","8047.0"
"10/18/2005 20","104.52","89.47","8068.0"
"10/18/2005 21","78.83","89.53","7989.0"
"10/18/2005 22","114.48","89.66","7775.0"
"10/18/2005 23","59.55","89.73","7414.0"
"10/18/2005 24","82.82","89.83","7063.0"
"10/19/2005 01","76.76","89.92","6825.0"
"10/19/2005 02","43.47","89.97","6720.0"
"10/19/2005 03","42.91","90.01","6680.0"
"10/19/2005 04","52.50","90.07","6641.0"
"10/19/2005 05","76.76","90.17","6670.0"
"10/19/2005 06","79.56","90.24","6835.0"
"10/19/2005 07","128.09","90.40","7220.0"
"10/19/2005 08","104.30","90.47","7768.0"
"10/19/2005 09","185.54","90.65","7866.0"
"10/19/2005 10","90.77","90.69","7856.0"
"10/19/2005 11","96.80","90.70","7918.0"
"10/19/2005 12","110.00","90.72","7971.0"
"10/19/2005 13","109.51","90.73","7953.0"
"10/19/2005 14","90.70","90.72","7924.0"
"10/19/2005 15","129.73","90.80","7885.0"
"10/19/2005 16","130.18","90.84","7910.0"
"10/19/2005 17","125.23","90.90","7973.0"
"10/19/2005 18","105.57","90.96","8050.0"
"10/19/2005 19","165.76","91.11","8104.0"
"10/19/2005 20","137.37","91.21","8100.0"
"10/19/2005 21","116.51","91.18","8053.0"
"10/19/2005 22","105.81","91.24","7841.0"
"10/19/2005 23","79.70","91.29","7424.0"
"10/19/2005 24","214.85","91.55","7043.0"
"10/20/2005 01","105.26","91.69","6843.0"
"10/20/2005 02","144.80","91.88","6708.0"
"10/20/2005 03","107.26","92.01","6632.0"
"10/20/2005 04","80.99","92.12","6623.0"
"10/20/2005 05","110.03","92.26","6669.0"
"10/20/2005 06","291.60","92.65","6802.0"
"10/20/2005 07","210.67","92.90","7273.0"
"10/20/2005 08","240.00","93.13","7768.0"
"10/20/2005 09","240.00","93.39","7920.0"
"10/20/2005 10","240.00","93.64","7951.0"
"10/20/2005 11","240.00","93.87","7970.0"
"10/20/2005 12","268.00","94.16","7974.0"
"10/20/2005 13","305.00","94.51","7941.0"
"10/20/2005 14","240.00","94.77","7958.0"
"10/20/2005 15","565.98","95.48","7948.0"
"10/20/2005 16","565.98","96.19","7938.0"
"10/20/2005 17","571.54","96.91","8000.0"
"10/20/2005 18","566.28","97.61","7992.0"
"10/20/2005 19","631.73","98.41","8049.0"
"10/20/2005 20","819.50","99.47","8168.0"
"10/20/2005 21","600.13","100.21","8088.0"
"10/20/2005 22","477.59","100.79","7866.0"
"10/20/2005 23","77.38","100.84","7586.0"
"10/20/2005 24","75.99","100.94","7266.0"
"10/21/2005 01","112.63","101.08","7001.0"
"10/21/2005 02","170.56","101.31","6837.0"
"10/21/2005 03","92.82","101.42","6806.0"
"10/21/2005 04","122.75","101.58","6793.0"
"10/21/2005 05","176.49","101.82","6741.0"
"10/21/2005 06","89.89","101.93","6961.0"
"10/21/2005 07","520.17","102.62","7330.0"
"10/21/2005 08","382.11","103.06","7797.0"
"10/21/2005 09","313.71","103.41","7923.0"
"10/21/2005 10","181.91","103.57","7995.0"
"10/21/2005 11","371.21","103.48","7994.0"
"10/21/2005 12","133.90","103.38","7992.0"
"10/21/2005 13","133.90","103.13","8010.0"
"10/21/2005 14","133.90","103.00","8000.0"
"10/21/2005 15","133.90","102.97","7979.0"
"10/21/2005 16","103.39","102.82","7967.0"
"10/21/2005 17","94.94","102.66","7940.0"
"10/21/2005 18","94.94","102.62","7887.0"
"10/21/2005 19","167.05","102.76","7965.0"
"10/21/2005 20","224.15","102.97","8028.0"
"10/21/2005 21","224.15","103.08","7915.0"
"10/21/2005 22","229.46","103.13","7706.0"
"10/21/2005 23","107.45","103.21","7529.0"
"10/21/2005 24","179.92","103.44","7210.0"
"10/22/2005 01","119.17","103.60","6977.0"
"10/22/2005 02","94.21","103.71","6863.0"
"10/22/2005 03","122.39","103.87","6747.0"
"10/22/2005 04","73.00","103.96","6748.0"
"10/22/2005 05","73.00","104.05","6747.0"
"10/22/2005 06","96.72","104.17","6776.0"
"10/22/2005 07","162.07","104.35","6930.0"
"10/22/2005 08","69.69","104.35","7182.0"
"10/22/2005 09","98.58","104.39","7382.0"
"10/22/2005 10","127.71","104.40","7551.0"
"10/22/2005 11","113.62","104.47","7651.0"
"10/22/2005 12","216.31","104.60","7711.0"
"10/22/2005 13","133.46","104.51","7645.0"
"10/22/2005 14","97.97","104.14","7614.0"
"10/22/2005 15","97.97","104.18","7553.0"
"10/22/2005 16","97.97","104.21","7534.0"
"10/22/2005 17","97.97","104.25","7535.0"
"10/22/2005 18","97.97","104.27","7589.0"
"10/22/2005 19","189.06","104.43","7702.0"
"10/22/2005 20","209.62","104.50","7757.0"
"10/22/2005 21","97.97","104.25","7721.0"
"10/22/2005 22","104.36","103.95","7588.0"
"10/22/2005 23","127.48","104.04","7387.0"
"10/22/2005 24","105.36","104.09","7150.0"
"10/23/2005 01","101.91","104.22","6937.0"
"10/23/2005 02","95.17","104.34","6774.0"
"10/23/2005 03","94.94","104.46","6696.0"
"10/23/2005 04","141.18","104.65","6654.0"
"10/23/2005 05","104.74","104.78","6615.0"
"10/23/2005 06","94.94","104.90","6673.0"
"10/23/2005 07","94.94","104.97","6789.0"
"10/23/2005 08","94.94","104.84","6951.0"
"10/23/2005 09","95.80","104.88","7108.0"
"10/23/2005 10","174.47","104.72","7216.0"
"10/23/2005 11","158.41","104.71","7333.0"
"10/23/2005 12","214.95","104.87","7407.0"
"10/23/2005 13","127.48","104.92","7453.0"
"10/23/2005 14","103.68","104.94","7429.0"
"10/23/2005 15","195.13","105.05","7411.0"
"10/23/2005 16","127.18","104.98","7443.0"
"10/23/2005 17","179.83","105.09","7518.0"
"10/23/2005 18","126.32","105.16","7612.0"
"10/23/2005 19","143.05","105.28","7789.0"
"10/23/2005 20","127.48","105.38","7928.0"
"10/23/2005 21","258.01","105.47","7862.0"
"10/23/2005 22","234.14","105.67","7605.0"
"10/23/2005 23","58.24","105.66","7362.0"
"10/23/2005 24","97.03","105.71","7042.0"
"10/24/2005 01","73.00","105.80","6822.0"
"10/24/2005 02","155.44","106.00","6680.0"
"10/24/2005 03","70.22","106.08","6653.0"
"10/24/2005 04","100.94","106.21","6607.0"
"10/24/2005 05","75.88","106.30","6687.0"
"10/24/2005 06","176.45","106.53","6852.0"
"10/24/2005 07","224.62","106.73","7198.0"
"10/24/2005 08","340.05","107.01","7773.0"
"10/24/2005 09","80.11","106.69","7941.0"
"10/24/2005 10","87.65","106.29","8005.0"
"10/24/2005 11","174.22","106.03","8030.0"
"10/24/2005 12","103.58","105.80","8117.0"
"10/24/2005 13","165.95","105.83","8118.0"
"10/24/2005 14","139.03","105.38","8175.0"
"10/24/2005 15","268.10","105.53","8117.0"
"10/24/2005 16","129.61","105.51","8136.0"
"10/24/2005 17","223.12","105.39","8134.0"
"10/24/2005 18","242.19","105.63","8163.0"
"10/24/2005 19","381.66","106.12","8171.0"
"10/24/2005 20","527.56","106.62","8232.0"
"10/24/2005 21","200.52","106.78","8162.0"
"10/24/2005 22","233.24","106.99","7907.0"
"10/24/2005 23","94.68","107.05","7565.0"
"10/24/2005 24","149.48","107.18","7177.0"
"10/25/2005 01","78.00","107.27","6960.0"
"10/25/2005 02","80.33","107.37","6827.0"
"10/25/2005 03","77.26","107.43","6800.0"
"10/25/2005 04","74.50","107.52","6812.0"
"10/25/2005 05","89.84","107.63","6831.0"
"10/25/2005 06","111.26","107.77","6953.0"
"10/25/2005 07","459.78","108.40","7282.0"
"10/25/2005 08","98.76","108.52","7893.0"
"10/25/2005 09","128.61","108.68","7998.0"
"10/25/2005 10","69.07","108.77","8004.0"
"10/25/2005 11","116.63","108.91","8003.0"
"10/25/2005 12","122.49","109.06","8017.0"
"10/25/2005 13","141.48","109.24","8015.0"
"10/25/2005 14","129.94","109.35","8024.0"
"10/25/2005 15","123.39","109.47","8057.0"
"10/25/2005 16","122.27","109.62","8074.0"
"10/25/2005 17","162.92","109.83","8140.0"
"10/25/2005 18","112.03","109.97","8096.0"
"10/25/2005 19","88.57","110.08","8178.0"
"10/25/2005 20","115.83","110.23","8285.0"
"10/25/2005 21","122.53","110.37","8164.0"
"10/25/2005 22","122.42","110.48","7925.0"
"10/25/2005 23","79.91","110.58","7584.0"
"10/25/2005 24","81.91","110.68","7220.0"
"10/26/2005 01","72.72","110.77","6959.0"
"10/26/2005 02","71.01","110.85","6870.0"
"10/26/2005 03","70.71","110.93","6822.0"
"10/26/2005 04","70.71","111.02","6772.0"
"10/26/2005 05","70.71","111.10","6775.0"
"10/26/2005 06","70.71","111.18","6940.0"
"10/26/2005 07","72.28","111.26","7383.0"
"10/26/2005 08","147.56","111.37","7932.0"
"10/26/2005 09","123.31","111.37","7973.0"
"10/26/2005 10","72.72","111.29","7977.0"
"10/26/2005 11","140.14","111.38","8021.0"
"10/26/2005 12","186.97","111.54","8034.0"
"10/26/2005 13","125.15","111.62","8042.0"
"10/26/2005 14","147.04","111.72","8042.0"
"10/26/2005 15","129.44","111.80","8050.0"
"10/26/2005 16","129.44","111.87","8090.0"
"10/26/2005 17","129.44","111.91","8206.0"
"10/26/2005 18","201.67","112.06","8206.0"
"10/26/2005 19","270.07","112.34","8232.0"
"10/26/2005 20","157.13","112.44","8197.0"
"10/26/2005 21","121.96","112.48","8138.0"
"10/26/2005 22","88.92","112.36","7950.0"
"10/26/2005 23","78.81","112.37","7573.0"
"10/26/2005 24","168.85","112.56","7152.0"
"10/27/2005 01","79.92","112.61","6981.0"
"10/27/2005 02","119.56","112.72","6856.0"
"10/27/2005 03","73.99","112.80","6755.0"
"10/27/2005 04","73.72","112.89","6731.0"
"10/27/2005 05","73.72","112.98","6799.0"
"10/27/2005 06","86.29","113.08","6986.0"
"10/27/2005 07","98.74","113.01","7398.0"
"10/27/2005 08","274.18","113.27","7916.0"
"10/27/2005 09","335.91","113.60","8031.0"
"10/27/2005 10","99.76","113.60","8088.0"
"10/27/2005 11","120.03","113.51","8044.0"
"10/27/2005 12","101.71","113.44","8001.0"
"10/27/2005 13","150.28","113.56","8003.0"
"10/27/2005 14","140.02","113.63","7936.0"
"10/27/2005 15","91.79","113.66","7993.0"
"10/27/2005 16","79.26","113.68","8002.0"
"10/27/2005 17","109.87","113.69","8089.0"
"10/27/2005 18","110.45","113.71","8164.0"
"10/27/2005 19","183.80","113.83","8258.0"
"10/27/2005 20","241.33","113.80","8258.0"
"10/27/2005 21","161.47","113.74","8226.0"
"10/27/2005 22","102.64","113.65","8060.0"
"10/27/2005 23","74.10","113.65","7755.0"
"10/27/2005 24","86.31","113.68","7382.0"
"10/28/2005 01","115.55","113.77","7158.0"
"10/28/2005 02","111.94","113.83","7030.0"
"10/28/2005 03","73.49","113.88","6953.0"
"10/28/2005 04","70.56","113.89","6939.0"
"10/28/2005 05","70.88","113.91","6956.0"
"10/28/2005 06","70.88","113.99","7085.0"
"10/28/2005 07","261.51","114.25","7489.0"
"10/28/2005 08","87.52","114.28","8000.0"
"10/28/2005 09","303.26","114.61","8179.0"
"10/28/2005 10","82.85","114.63","8256.0"
