Pool Price

""

Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
"10/19/2018 02","33.25","63.12","8848.0"
"10/19/2018 03","33.26","63.12","8760.0"
"10/19/2018 04","33.26","63.12","8801.0"
"10/19/2018 05","50.49","63.15","8891.0"
"10/19/2018 06","60.00","63.18","9087.0"
"10/19/2018 07","78.96","63.23","9581.0"
"10/19/2018 08","73.01","63.27","10090.0"
"10/19/2018 09","72.05","63.31","10156.0"
"10/19/2018 10","48.46","63.32","10217.0"
"10/19/2018 11","63.79","63.34","10179.0"
"10/19/2018 12","71.18","63.38","10166.0"
"10/19/2018 13","50.43","63.40","10105.0"
"10/19/2018 14","51.64","63.42","10110.0"
"10/19/2018 15","59.39","63.44","10136.0"
"10/19/2018 16","56.88","63.46","10034.0"
"10/19/2018 17","50.11","63.47","10074.0"
"10/19/2018 18","33.67","63.45","10037.0"
"10/19/2018 19","61.91","63.47","10025.0"
"10/19/2018 20","77.85","63.52","10190.0"
"10/19/2018 21","63.92","63.55","10154.0"
"10/19/2018 22","39.61","63.55","9987.0"
"10/19/2018 23","51.96","63.57","9713.0"
"10/19/2018 24","39.45","63.58","9458.0"
"10/20/2018 01","33.82","63.59","9190.0"
"10/20/2018 02","33.26","63.59","9079.0"
"10/20/2018 03","33.26","63.60","8981.0"
"10/20/2018 04","33.25","63.61","8955.0"
"10/20/2018 05","31.75","63.61","8946.0"
"10/20/2018 06","31.75","63.61","9015.0"
"10/20/2018 07","31.75","63.60","9223.0"
"10/20/2018 08","31.74","63.60","9457.0"
"10/20/2018 09","31.74","63.59","9649.0"
"10/20/2018 10","32.98","63.59","9784.0"
"10/20/2018 11","33.26","63.57","9858.0"
"10/20/2018 12","33.26","63.55","9876.0"
"10/20/2018 13","33.26","63.54","9743.0"
"10/20/2018 14","35.15","63.52","9688.0"
"10/20/2018 15","33.26","63.50","9657.0"
"10/20/2018 16","34.25","63.49","9680.0"
"10/20/2018 17","33.34","63.47","9712.0"
"10/20/2018 18","42.96","63.48","9783.0"
"10/20/2018 19","51.78","63.50","9850.0"
"10/20/2018 20","53.12","63.52","9961.0"
"10/20/2018 21","51.11","63.54","9861.0"
"10/20/2018 22","51.11","63.57","9681.0"
"10/20/2018 23","40.53","63.58","9480.0"
"10/20/2018 24","38.15","63.59","9261.0"
"10/21/2018 01","45.73","63.61","9071.0"
"10/21/2018 02","46.36","63.63","9004.0"
"10/21/2018 03","46.96","63.65","8972.0"
"10/21/2018 04","44.76","63.67","8938.0"
"10/21/2018 05","44.76","63.69","8975.0"
"10/21/2018 06","49.45","63.71","9063.0"
"10/21/2018 07","51.11","63.74","9174.0"
"10/21/2018 08","39.59","63.75","9377.0"
"10/21/2018 09","48.40","63.77","9533.0"
"10/21/2018 10","51.11","63.79","9666.0"
"10/21/2018 11","53.80","63.82","9756.0"
"10/21/2018 12","53.16","63.85","9816.0"
"10/21/2018 13","53.92","63.88","9813.0"
"10/21/2018 14","54.00","63.91","9809.0"
"10/21/2018 15","53.01","63.94","9747.0"
"10/21/2018 16","53.20","63.97","9761.0"
"10/21/2018 17","55.09","64.00","9875.0"
"10/21/2018 18","56.76","64.03","10011.0"
"10/21/2018 19","64.57","64.08","10131.0"
"10/21/2018 20","66.82","64.13","10249.0"
"10/21/2018 21","54.65","64.16","10107.0"
"10/21/2018 22","71.89","64.21","9895.0"
"10/21/2018 23","66.69","64.26","9581.0"
"10/21/2018 24","54.67","64.29","9318.0"
"10/22/2018 01","45.96","64.31","9100.0"
"10/22/2018 02","39.27","64.32","9004.0"
"10/22/2018 03","33.26","64.32","8974.0"
"10/22/2018 04","33.26","64.32","8967.0"
"10/22/2018 05","33.26","64.33","9014.0"
"10/22/2018 06","58.36","64.36","9231.0"
"10/22/2018 07","46.70","64.38","9725.0"
"10/22/2018 08","47.82","64.40","10235.0"
"10/22/2018 09","52.83","64.43","10282.0"
"10/22/2018 10","52.97","64.46","10244.0"
"10/22/2018 11","52.86","64.49","10261.0"
"10/22/2018 12","52.10","64.51","10214.0"
"10/22/2018 13","51.97","64.54","10180.0"
"10/22/2018 14","51.87","64.56","10196.0"
"10/22/2018 15","52.47","64.59","10188.0"
"10/22/2018 16","52.49","64.62","10174.0"
"10/22/2018 17","70.18","64.67","10215.0"
"10/22/2018 18","58.14","64.70","10171.0"
"10/22/2018 19","51.82","64.73","10178.0"
"10/22/2018 20","37.20","64.74","10238.0"
"10/22/2018 21","34.94","64.74","10140.0"
"10/22/2018 22","51.34","64.76","9961.0"
"10/22/2018 23","52.32","64.79","9659.0"
"10/22/2018 24","50.80","64.81","9380.0"
"10/23/2018 01","34.65","64.82","9194.0"
"10/23/2018 02","33.26","64.82","9090.0"
"10/23/2018 03","33.26","64.82","9033.0"
"10/23/2018 04","33.26","64.82","9015.0"
"10/23/2018 05","40.44","64.83","9097.0"
"10/23/2018 06","39.22","64.84","9281.0"
"10/23/2018 07","51.89","64.86","9768.0"
"10/23/2018 08","68.31","64.91","10219.0"
"10/23/2018 09","58.70","64.95","10234.0"
"10/23/2018 10","56.09","64.98","10235.0"
"10/23/2018 11","55.30","65.01","10199.0"
"10/23/2018 12","70.08","65.06","10178.0"
"10/23/2018 13","86.35","65.13","10145.0"
"10/23/2018 14","83.82","65.21","10137.0"
"10/23/2018 15","82.13","65.28","10142.0"
"10/23/2018 16","65.06","65.32","10125.0"
"10/23/2018 17","72.48","65.38","10154.0"
"10/23/2018 18","61.47","65.42","10151.0"
"10/23/2018 19","59.09","65.47","10207.0"
"10/23/2018 20","59.53","65.50","10239.0"
"10/23/2018 21","52.26","65.53","10188.0"
"10/23/2018 22","50.25","65.55","10007.0"
"10/23/2018 23","42.40","65.56","9668.0"
"10/23/2018 24","41.99","65.57","9375.0"
"10/24/2018 01","33.26","65.57","9157.0"
"10/24/2018 02","33.26","65.57","9031.0"
"10/24/2018 03","33.25","65.57","9002.0"
"10/24/2018 04","33.25","65.57","8985.0"
"10/24/2018 05","33.00","65.57","9036.0"
"10/24/2018 06","33.25","65.57","9247.0"
"10/24/2018 07","33.26","65.55","9714.0"
"10/24/2018 08","33.26","65.54","10202.0"
"10/24/2018 09","33.25","65.52","10229.0"
"10/24/2018 10","33.26","65.50","10184.0"
"10/24/2018 11","33.26","65.49","10153.0"
"10/24/2018 12","41.90","65.49","10142.0"
"10/24/2018 13","51.82","65.50","10127.0"
"10/24/2018 14","44.77","65.49","10132.0"
"10/24/2018 15","33.26","65.48","10116.0"
"10/24/2018 16","39.14","65.48","10118.0"
"10/24/2018 17","40.52","65.48","10179.0"
"10/24/2018 18","33.26","65.47","10183.0"
"10/24/2018 19","41.98","65.47","10215.0"
"10/24/2018 20","33.26","65.46","10247.0"
"10/24/2018 21","33.26","65.44","10182.0"
"10/24/2018 22","39.60","65.44","9950.0"
"10/24/2018 23","42.90","65.44","9574.0"
"10/24/2018 24","33.26","65.44","9255.0"
"10/25/2018 01","33.25","65.44","9099.0"
"10/25/2018 02","33.25","65.44","8998.0"
"10/25/2018 03","32.48","65.44","8965.0"
"10/25/2018 04","32.25","65.44","8945.0"
"10/25/2018 05","32.66","65.44","8997.0"
"10/25/2018 06","32.68","65.43","9214.0"
"10/25/2018 07","32.63","65.42","9677.0"
"10/25/2018 08","33.25","65.40","10191.0"
"10/25/2018 09","33.25","65.38","10284.0"
"10/25/2018 10","33.26","65.36","10252.0"
"10/25/2018 11","33.26","65.29","10211.0"
"10/25/2018 12","33.26","65.24","10273.0"
"10/25/2018 13","33.26","65.12","10257.0"
"10/25/2018 14","41.22","64.90","10266.0"
"10/25/2018 15","33.25","64.82","10186.0"
"10/25/2018 16","33.25","64.80","10199.0"
"10/25/2018 17","33.25","64.77","10231.0"
"10/25/2018 18","32.37","64.74","10214.0"
"10/25/2018 19","31.75","64.74","10236.0"
"10/25/2018 20","31.75","64.72","10279.0"
"10/25/2018 21","31.75","64.71","10190.0"
"10/25/2018 22","31.75","64.70","9957.0"
"10/25/2018 23","31.74","64.70","9636.0"
"10/25/2018 24","31.74","64.71","9331.0"
"10/26/2018 01","31.74","64.71","9125.0"
"10/26/2018 02","31.57","64.72","9032.0"
"10/26/2018 03","27.42","64.72","8966.0"
"10/26/2018 04","27.53","64.72","8966.0"
"10/26/2018 05","30.42","64.72","9014.0"
"10/26/2018 06","32.22","64.73","9199.0"
"10/26/2018 07","34.95","64.73","9643.0"
"10/26/2018 08","40.80","64.74","10161.0"
"10/26/2018 09","37.14","64.74","10249.0"
"10/26/2018 10","44.57","64.76","10256.0"
"10/26/2018 11","63.20","64.80","10231.0"
"10/26/2018 12","60.43","64.84","10207.0"
"10/26/2018 13","33.25","64.84","10126.0"
"10/26/2018 14","33.24","64.84","10103.0"
"10/26/2018 15","32.14","64.84","10052.0"
"10/26/2018 16","31.74","64.84","10070.0"
"10/26/2018 17","32.22","64.84","10144.0"
"10/26/2018 18","32.29","64.85","10090.0"
"10/26/2018 19","31.75","64.85","10152.0"
"10/26/2018 20","31.74","64.84","10117.0"
"10/26/2018 21","31.74","64.84","10024.0"
"10/26/2018 22","31.75","64.84","9900.0"
"10/26/2018 23","27.57","64.83","9612.0"
"10/26/2018 24","31.57","64.83","9325.0"
"10/27/2018 01","29.20","64.82","9093.0"
"10/27/2018 02","31.74","64.82","8949.0"
"10/27/2018 03","32.10","64.82","8861.0"
"10/27/2018 04","37.21","64.83","8848.0"
"10/27/2018 05","32.72","64.83","8854.0"
"10/27/2018 06","32.08","64.83","8934.0"
"10/27/2018 07","32.33","64.81","9130.0"
"10/27/2018 08","32.10","64.78","9444.0"
"10/27/2018 09","32.90","64.75","9668.0"
"10/27/2018 10","33.14","64.73","9784.0"
"10/27/2018 11","33.15","64.71","9784.0"
"10/27/2018 12","31.46","64.69","9754.0"
"10/27/2018 13","31.89","64.69","9760.0"
"10/27/2018 14","32.99","64.69","9735.0"
"10/27/2018 15","31.96","64.68","9682.0"
"10/27/2018 16","31.75","64.67","9653.0"
"10/27/2018 17","32.77","64.66","9752.0"
"10/27/2018 18","33.18","64.65","9839.0"
"10/27/2018 19","33.26","64.65","9992.0"
"10/27/2018 20","33.26","64.64","10004.0"
"10/27/2018 21","33.26","64.63","9856.0"
"10/27/2018 22","33.26","64.61","9703.0"
"10/27/2018 23","36.50","64.61","9510.0"
"10/27/2018 24","45.04","64.62","9273.0"
"10/28/2018 01","47.00","64.64","9104.0"
"10/28/2018 02","50.00","64.66","8982.0"
"10/28/2018 03","44.98","64.68","8888.0"
"10/28/2018 04","33.63","64.68","8939.0"
"10/28/2018 05","35.34","64.68","8945.0"
"10/28/2018 06","33.26","64.68","9017.0"
"10/28/2018 07","33.26","64.67","9144.0"
"10/28/2018 08","33.26","64.65","9344.0"
"10/28/2018 09","33.25","64.64","9543.0"
"10/28/2018 10","33.25","64.63","9634.0"
"10/28/2018 11","33.25","64.62","9705.0"
"10/28/2018 12","41.60","64.63","9871.0"
"10/28/2018 13","49.63","64.64","9902.0"
"10/28/2018 14","37.95","64.65","9837.0"
"10/28/2018 15","31.33","64.63","9788.0"
"10/28/2018 16","27.80","64.62","9786.0"
"10/28/2018 17","32.27","64.61","9913.0"
"10/28/2018 18","32.99","64.61","10062.0"
"10/28/2018 19","33.14","64.61","10191.0"
"10/28/2018 20","33.23","64.59","10195.0"
"10/28/2018 21","32.99","64.58","10047.0"
"10/28/2018 22","32.99","64.56","9871.0"
"10/28/2018 23","32.08","64.54","9529.0"
"10/28/2018 24","31.36","64.53","9213.0"
"10/29/2018 01","31.74","64.50","8980.0"
"10/29/2018 02","31.74","64.48","8869.0"
"10/29/2018 03","31.75","64.46","8860.0"
"10/29/2018 04","32.86","64.44","8866.0"
"10/29/2018 05","32.45","64.44","8933.0"
"10/29/2018 06","31.75","64.44","9154.0"
"10/29/2018 07","29.81","64.43","9615.0"
"10/29/2018 08","32.31","64.43","10140.0"
"10/29/2018 09","33.10","64.43","10237.0"
"10/29/2018 10","33.12","64.43","10217.0"
"10/29/2018 11","37.56","64.43","10198.0"
"10/29/2018 12","33.26","64.43","10149.0"
"10/29/2018 13","33.26","64.43","10102.0"
"10/29/2018 14","47.09","64.45","10187.0"
"10/29/2018 15","46.99","64.46","10165.0"
"10/29/2018 16","47.33","64.46","10157.0"
"10/29/2018 17","48.82","64.47","10193.0"
"10/29/2018 18","55.51","64.48","10223.0"
"10/29/2018 19","41.27","64.48","10295.0"
"10/29/2018 20","33.26","64.46","10240.0"
"10/29/2018 21","32.08","64.44","10136.0"
"10/29/2018 22","32.99","64.43","9912.0"
"10/29/2018 23","33.10","64.41","9607.0"
"10/29/2018 24","33.26","64.41","9307.0"
"10/30/2018 01","32.88","64.41","9123.0"
"10/30/2018 02","33.25","64.41","9006.0"
"10/30/2018 03","33.25","64.41","8951.0"
"10/30/2018 04","33.25","64.41","8947.0"
"10/30/2018 05","33.25","64.41","8990.0"
"10/30/2018 06","33.25","64.41","9173.0"
"10/30/2018 07","33.26","64.41","9628.0"
"10/30/2018 08","33.26","64.40","10145.0"
"10/30/2018 09","33.26","64.39","10274.0"
"10/30/2018 10","33.26","64.37","10252.0"
"10/30/2018 11","52.84","64.39","10235.0"
"10/30/2018 12","33.26","64.38","10083.0"
"10/30/2018 13","38.12","64.38","10119.0"
"10/30/2018 14","39.61","64.38","10198.0"
"10/30/2018 15","41.19","64.37","10180.0"
"10/30/2018 16","35.91","64.36","10150.0"
"10/30/2018 17","33.27","64.35","10204.0"
"10/30/2018 18","33.27","64.35","10184.0"
"10/30/2018 19","44.53","64.36","10237.0"
"10/30/2018 20","48.38","64.38","10274.0"
"10/30/2018 21","34.12","64.38","10171.0"
"10/30/2018 22","43.23","64.39","9991.0"
"10/30/2018 23","36.58","64.39","9648.0"
"10/30/2018 24","33.29","64.38","9361.0"
"10/31/2018 01","33.26","64.38","9171.0"
"10/31/2018 02","33.25","64.38","9073.0"
"10/31/2018 03","33.10","64.38","9017.0"
"10/31/2018 04","36.05","64.39","9021.0"
"10/31/2018 05","33.25","64.39","9072.0"
"10/31/2018 06","45.84","64.39","9255.0"
"10/31/2018 07","49.03","64.37","9756.0"
"10/31/2018 08","54.11","64.35","10255.0"
"10/31/2018 09","50.13","64.29","10290.0"
"10/31/2018 10","33.33","64.21","10228.0"
"10/31/2018 11","33.27","64.19","10266.0"
"10/31/2018 12","37.89","64.15","10230.0"
"10/31/2018 13","33.26","64.07","10174.0"
"10/31/2018 14","33.26","63.99","10185.0"
"10/31/2018 15","33.25","63.91","10173.0"
"10/31/2018 16","33.26","63.83","10187.0"
"10/31/2018 17","43.76","63.74","10327.0"
"10/31/2018 18","34.95","63.65","10250.0"
"10/31/2018 19","33.26","63.56","10261.0"
"10/31/2018 20","33.26","63.47","10213.0"
"10/31/2018 21","33.26","63.39","10165.0"
"10/31/2018 22","32.57","63.33","9967.0"
"10/31/2018 23","29.45","63.29","9672.0"
"10/31/2018 24","27.26","63.22","9394.0"
"11/01/2018 01","29.65","63.19","9195.0"
"11/01/2018 02","27.80","63.17","9095.0"
"11/01/2018 03","27.19","63.16","9029.0"
"11/01/2018 04","29.70","63.15","9036.0"
"11/01/2018 05","32.25","63.15","9112.0"
"11/01/2018 06","33.25","63.14","9312.0"
"11/01/2018 07","38.99","63.07","9763.0"
"11/01/2018 08","41.35","63.01","10251.0"
"11/01/2018 09","49.52","62.95","10423.0"
"11/01/2018 10","54.78","62.91","10408.0"
"11/01/2018 11","59.08","62.87","10368.0"
"11/01/2018 12","93.86","62.88","10352.0"
"11/01/2018 13","56.71","62.86","10269.0"
"11/01/2018 14","71.99","62.85","10314.0"
"11/01/2018 15","112.02","62.90","10279.0"
"11/01/2018 16","100.00","62.95","10254.0"
"11/01/2018 17","685.78","63.80","10182.0"
"11/01/2018 18","265.01","64.07","10227.0"
"11/01/2018 19","103.01","64.12","10397.0"
"11/01/2018 20","161.72","64.25","10309.0"
"11/01/2018 21","62.68","64.24","10241.0"
"11/01/2018 22","51.84","64.20","10085.0"
"11/01/2018 23","33.04","64.16","9761.0"
"11/01/2018 24","32.03","64.11","9468.0"
"11/02/2018 01","31.71","64.09","9274.0"
"11/02/2018 02","32.12","64.08","9188.0"
"11/02/2018 03","30.17","64.07","9144.0"
"11/02/2018 04","29.84","64.06","9157.0"
"11/02/2018 05","30.98","64.05","9174.0"
"11/02/2018 06","32.43","64.03","9347.0"
"11/02/2018 07","43.12","63.99","9792.0"
"11/02/2018 08","32.82","63.96","10290.0"
"11/02/2018 09","49.32","63.94","10528.0"
"11/02/2018 10","48.43","63.91","10606.0"
"11/02/2018 11","44.89","63.88","10649.0"
"11/02/2018 12","48.21","63.86","10596.0"
"11/02/2018 13","38.77","63.83","10539.0"
"11/02/2018 14","33.26","63.79","10559.0"
"11/02/2018 15","33.26","63.76","10530.0"
"11/02/2018 16","42.70","63.74","10500.0"
"11/02/2018 17","42.75","63.72","10472.0"
"11/02/2018 18","53.43","63.72","10505.0"
"11/02/2018 19","89.44","63.77","10479.0"
"11/02/2018 20","56.73","63.77","10431.0"
"11/02/2018 21","48.91","63.76","10335.0"
"11/02/2018 22","49.01","63.75","10133.0"
"11/02/2018 23","48.80","63.74","9870.0"
"11/02/2018 24","66.03","63.76","9632.0"
"11/03/2018 01","50.84","63.76","9387.0"
"11/03/2018 02","50.32","63.77","9251.0"
"11/03/2018 03","48.83","63.78","9168.0"
"11/03/2018 04","48.31","63.79","9142.0"
"11/03/2018 05","43.04","63.80","9104.0"
"11/03/2018 06","33.26","63.78","9123.0"
"11/03/2018 07","33.03","63.75","9258.0"
"11/03/2018 08","31.21","63.70","9512.0"
"11/03/2018 09","33.26","63.67","9773.0"
"11/03/2018 10","49.24","63.65","9949.0"
"11/03/2018 11","61.15","63.65","10099.0"
"11/03/2018 12","103.63","63.70","10061.0"
"11/03/2018 13","32.99","63.65","10041.0"
"11/03/2018 14","33.23","63.62","9970.0"
"11/03/2018 15","33.26","63.59","9904.0"
"11/03/2018 16","30.70","63.56","9871.0"
"11/03/2018 17","27.18","63.52","9974.0"
"11/03/2018 18","32.97","63.49","10093.0"
"11/03/2018 19","41.90","63.48","10285.0"
"11/03/2018 20","37.69","63.45","10231.0"
"11/03/2018 21","32.03","63.42","10097.0"
"11/03/2018 22","28.07","63.39","9944.0"
"11/03/2018 23","27.18","63.37","9713.0"
"11/03/2018 24","27.09","63.36","9496.0"
"11/04/2018 01","27.05","63.35","9290.0"
"11/04/2018 02","27.13","63.34","9159.0"
"11/04/2018 02*","27.18","63.33","9103.0"
"11/04/2018 03","27.16","63.33","9056.0"
"11/04/2018 04","27.05","63.32","9050.0"
"11/04/2018 05","27.16","63.31","9104.0"
"11/04/2018 06","27.18","63.29","9190.0"
"11/04/2018 07","31.42","63.29","9377.0"
"11/04/2018 08","27.19","63.28","9595.0"
"11/04/2018 09","31.09","63.28","9775.0"
"11/04/2018 10","33.13","63.27","9957.0"
"11/04/2018 11","33.06","63.26","10063.0"
"11/04/2018 12","32.99","63.24","10150.0"
"11/04/2018 13","32.99","63.22","10170.0"
"11/04/2018 14","32.25","63.20","10185.0"
"11/04/2018 15","28.60","63.18","10168.0"
"11/04/2018 16","28.20","63.17","10300.0"
"11/04/2018 17","31.82","63.17","10519.0"
"11/04/2018 18","44.79","63.18","10691.0"
"11/04/2018 19","48.94","63.18","10625.0"
"11/04/2018 20","49.88","63.19","10540.0"
"11/04/2018 21","49.44","63.19","10402.0"
"11/04/2018 22","41.67","63.20","10199.0"
"11/04/2018 23","32.55","63.20","9906.0"
"11/04/2018 24","28.94","63.19","9626.0"
"11/05/2018 01","31.73","63.19","9475.0"
"11/05/2018 02","31.74","63.19","9393.0"
"11/05/2018 03","31.74","63.19","9336.0"
"11/05/2018 04","31.74","63.19","9321.0"
"11/05/2018 05","31.74","63.18","9357.0"
"11/05/2018 06","32.72","63.18","9608.0"
"11/05/2018 07","43.02","63.19","10114.0"
"11/05/2018 08","33.96","63.17","10595.0"
"11/05/2018 09","33.26","63.15","10649.0"
"11/05/2018 10","69.02","63.17","10727.0"
"11/05/2018 11","98.95","63.24","10720.0"
"11/05/2018 12","383.62","63.71","10569.0"
"11/05/2018 13","121.88","63.81","10543.0"
"11/05/2018 14","95.05","63.88","10610.0"
"11/05/2018 15","160.80","64.04","10593.0"
"11/05/2018 16","97.41","64.12","10689.0"
"11/05/2018 17","164.64","64.28","10825.0"
"11/05/2018 18","334.95","64.69","11042.0"
"11/05/2018 19","253.99","64.97","10898.0"
"11/05/2018 20","93.45","65.04","10844.0"
"11/05/2018 21","89.27","65.11","10691.0"
"11/05/2018 22","72.81","65.16","10421.0"
"11/05/2018 23","50.78","65.18","10122.0"
"11/05/2018 24","51.01","65.21","9830.0"
"11/06/2018 01","54.12","65.24","9625.0"
"11/06/2018 02","60.45","65.27","9564.0"
"11/06/2018 03","53.30","65.30","9506.0"
"11/06/2018 04","48.37","65.32","9488.0"
"11/06/2018 05","52.10","65.35","9563.0"
"11/06/2018 06","58.42","65.38","9751.0"
"11/06/2018 07","80.39","65.44","10192.0"
"11/06/2018 08","63.56","65.48","10649.0"
"11/06/2018 09","71.20","65.54","10731.0"
"11/06/2018 10","69.86","65.58","10812.0"
"11/06/2018 11","64.89","65.60","10802.0"
"11/06/2018 12","73.33","65.64","10834.0"
"11/06/2018 13","60.34","65.65","10750.0"
"11/06/2018 14","60.63","65.67","10744.0"
"11/06/2018 15","61.24","65.69","10712.0"
"11/06/2018 16","70.26","65.72","10757.0"
"11/06/2018 17","87.35","65.78","10878.0"
"11/06/2018 18","200.70","66.00","11038.0"
"11/06/2018 19","72.43","66.04","10930.0"
"11/06/2018 20","64.55","66.06","10831.0"
"11/06/2018 21","63.52","66.08","10744.0"
"11/06/2018 22","80.96","66.15","10511.0"
"11/06/2018 23","76.28","66.20","10142.0"
"11/06/2018 24","71.85","66.25","9913.0"
"11/07/2018 01","57.27","66.28","9703.0"
"11/07/2018 02","67.61","66.33","9556.0"
"11/07/2018 03","56.17","66.36","9472.0"
"11/07/2018 04","62.00","66.40","9464.0"
"11/07/2018 05","68.75","66.45","9507.0"
"11/07/2018 06","56.45","66.48","9693.0"
"11/07/2018 07","70.19","66.53","10189.0"
"11/07/2018 08","72.60","66.59","10668.0"
"11/07/2018 09","73.82","66.62","10716.0"
"11/07/2018 10","71.12","66.62","10794.0"
"11/07/2018 11","70.03","66.58","10797.0"
"11/07/2018 12","68.84","66.55","10794.0"
"11/07/2018 13","59.23","66.28","10688.0"
"11/07/2018 14","60.06","66.27","10655.0"
"11/07/2018 15","63.24","66.26","10647.0"
"11/07/2018 16","65.06","66.26","10710.0"
"11/07/2018 17","67.28","66.25","10852.0"
"11/07/2018 18","136.64","66.35","11051.0"
"11/07/2018 19","73.31","66.36","10983.0"
"11/07/2018 20","88.30","66.42","10960.0"
"11/07/2018 21","59.99","66.42","10853.0"
"11/07/2018 22","84.03","66.47","10565.0"
"11/07/2018 23","74.44","66.50","10231.0"
"11/07/2018 24","84.24","66.55","9940.0"
"11/08/2018 01","65.57","66.58","9707.0"
"11/08/2018 02","62.02","66.60","9642.0"
"11/08/2018 03","64.88","66.62","9621.0"
"11/08/2018 04","65.50","66.65","9624.0"
"11/08/2018 05","66.81","66.68","9706.0"
"11/08/2018 06","81.82","66.69","9891.0"
"11/08/2018 07","94.62","66.72","10293.0"
"11/08/2018 08","80.19","66.72","10736.0"
"11/08/2018 09","94.90","66.75","10789.0"
"11/08/2018 10","96.79","66.76","10746.0"
"11/08/2018 11","103.84","66.77","10710.0"
"11/08/2018 12","94.48","66.68","10677.0"
"11/08/2018 13","82.64","66.46","10599.0"
"11/08/2018 14","76.23","66.33","10619.0"
"11/08/2018 15","67.60","66.25","10622.0"
"11/08/2018 16","60.26","66.14","10694.0"
"11/08/2018 17","133.17","66.18","10796.0"
"11/08/2018 18","142.20","66.24","11016.0"
"11/08/2018 19","54.37","66.12","10981.0"
"11/08/2018 20","49.43","65.71","10933.0"
"11/08/2018 21","52.91","65.55","10835.0"
"11/08/2018 22","55.86","65.53","10625.0"
"11/08/2018 23","50.71","65.53","10293.0"
"11/08/2018 24","62.57","65.55","10016.0"
"11/09/2018 01","46.44","65.55","9812.0"
"11/09/2018 02","39.72","65.55","9682.0"
"11/09/2018 03","33.25","65.53","9598.0"
"11/09/2018 04","33.26","65.50","9602.0"
"11/09/2018 05","33.26","65.48","9594.0"
"11/09/2018 06","39.42","65.41","9805.0"
"11/09/2018 07","59.32","65.36","10224.0"
"11/09/2018 08","57.32","65.30","10658.0"
"11/09/2018 09","68.84","65.22","10691.0"
"11/09/2018 10","369.88","64.90","10676.0"
"11/09/2018 11","388.88","64.30","10555.0"
"11/09/2018 12","218.71","64.26","10490.0"
"11/09/2018 13","45.52","64.04","10578.0"
"11/09/2018 14","33.26","63.77","10692.0"
"11/09/2018 15","34.13","63.47","10681.0"
"11/09/2018 16","41.97","63.19","10657.0"
"11/09/2018 17","40.93","62.94","10769.0"
"11/09/2018 18","40.04","62.76","10956.0"
"11/09/2018 19","35.31","62.52","10791.0"
"11/09/2018 20","36.72","62.32","10637.0"
"11/09/2018 21","42.36","62.23","10518.0"
"11/09/2018 22","50.97","62.21","10341.0"
"11/09/2018 23","44.38","62.18","10072.0"
"11/09/2018 24","50.96","62.17","9809.0"
"11/10/2018 01","49.06","62.15","9601.0"
"11/10/2018 02","41.73","62.13","9463.0"
"11/10/2018 03","53.63","62.13","9377.0"
"11/10/2018 04","54.36","62.12","9335.0"
"11/10/2018 05","53.40","62.10","9314.0"
"11/10/2018 06","51.44","62.04","9376.0"
"11/10/2018 07","55.24","61.98","9535.0"
"11/10/2018 08","70.34","61.94","9804.0"
"11/10/2018 09","76.58","61.51","9973.0"
"11/10/2018 10","79.09","61.35","10127.0"
"11/10/2018 11","58.65","61.20","10227.0"
"11/10/2018 12","83.73","61.19","10219.0"
"11/10/2018 13","90.82","61.23","10112.0"
"11/10/2018 14","91.22","61.28","10116.0"
"11/10/2018 15","80.06","61.33","10147.0"
"11/10/2018 16","121.78","61.44","10181.0"
"11/10/2018 17","149.05","61.57","10300.0"
"11/10/2018 18","53.45","61.60","10644.0"
"11/10/2018 19","116.80","61.71","10576.0"
"11/10/2018 20","192.16","61.94","10296.0"
"11/10/2018 21","82.71","61.99","10229.0"
"11/10/2018 22","88.63","62.07","10144.0"
"11/10/2018 23","87.38","62.14","9949.0"
"11/10/2018 24","89.89","62.22","9725.0"
"11/11/2018 01","84.42","62.29","9570.0"
"11/11/2018 02","66.91","62.34","9460.0"
"11/11/2018 03","61.44","62.38","9371.0"
"11/11/2018 04","51.04","62.41","9349.0"
"11/11/2018 05","57.09","62.44","9354.0"
"11/11/2018 06","58.79","62.48","9418.0"
"11/11/2018 07","127.45","62.60","9538.0"
"11/11/2018 08","88.51","62.67","9707.0"
"11/11/2018 09","91.01","62.74","9855.0"
"11/11/2018 10","83.04","62.80","10018.0"
"11/11/2018 11","71.24","62.86","10113.0"
"11/11/2018 12","72.65","62.91","10137.0"
"11/11/2018 13","86.46","62.99","10155.0"
"11/11/2018 14","72.52","63.04","10195.0"
"11/11/2018 15","110.14","63.15","10229.0"
"11/11/2018 16","109.97","63.26","10187.0"
"11/11/2018 17","99.29","63.35","10329.0"
"11/11/2018 18","107.94","63.46","10618.0"
"11/11/2018 19","91.87","63.54","10574.0"
"11/11/2018 20","322.07","63.94","10397.0"
"11/11/2018 21","65.53","63.98","10326.0"
"11/11/2018 22","71.22","64.04","10244.0"
"11/11/2018 23","70.56","64.09","10047.0"
"11/11/2018 24","57.12","64.12","9754.0"
"11/12/2018 01","43.86","64.14","9592.0"
"11/12/2018 02","33.26","64.14","9492.0"
"11/12/2018 03","33.25","64.14","9423.0"
"11/12/2018 04","33.25","64.14","9367.0"
"11/12/2018 05","35.62","64.14","9380.0"
